responseID,VCF0101,VCF0104,VCF0105a,VCF0110,VCF0111,VCF0114,VCF0127,VCF0128,VCF0130,VCF0140,VCF0143,VCF0146,VCF0147,VCF0901b,VCF0302,VCF0310,VCF0705,VCF0733,VCF0849
334,38,2,6,4, ,1,2,4,2,6,5,9,3,NC,1,3,3,3,5
335,80,2,1,1, ,0,2,2,5,2,1,2,5,CT,2,3,0,9,6
336,80,1,1,4, ,4,2,4,5,6,1,9,1,PA,5,3,1,7,1
337,0,2,1,3, ,0,2,2,1,5,1,9,1,NC,1,3,2,1,5
338,65,2,1,3, ,3,1,1,5,5,1,1,3,NY,2,1,2,9,5
339,48,1,1,4, ,3,2,4,5,6,1,9,1,NH,5,3,1,7,1
340,38,2,1,4, ,4,2,4,5,6,1,1,1,IN,5,2,1,4,1
341,0,1,1,4, ,5,2,4,5,6,1,1,1,NY,2,3,1,4,5
342,67,2,1,4, ,4,2,1,5,6,1,1,1,MN,5,2,1,6,1
343,80,2,2,3, ,3,2,2,1,5,1,1,5,TN,2,2,1,1,5
344,33,2,1,3, ,3,2,4,5,5,1,9,1,CA,4,3,0,1,1
345,76,2,1,2, ,3,2,1,1,3,1,9,1,IN,1,3,2,4,5
346,43,2,2,3, ,1,2,4,1,5,1,2,2,MI,5,3,0,9,5
347,32,2,2,4, ,1,1,4,5,6,1,9,2,MA,5,3,1,1,1
348,41,2,1,3, ,3,2,2,5,5,1,9,1,NC,1,3,0,2,5
349,80,1,1,2, ,4,2,2,2,3,1,1,1,NY,4,3,2,3,5
350,45,2,2,4, ,3,2,1,2,6,5,9,3,TX,5,2,1,3,1
351,56,2,1,4, ,4,1,4,5,6,1,1,1,NJ,5,3,1,7,1
352,68,1,1,2, ,2,2,4,2,3,1,2,1,MD,2,3,2,9,5
353,73,1,1,4, ,4,2,4,5,6,1,1,1,WA,1,3,1,7,5
354,69,2,1,4, ,2,2,1,5,6,1,1,3,AZ,2,3,1,7,1
355,73,2,1,2, ,3,2,4,5,3,1,9,1,VT,5,2,1,1,1
356,43,1,1,4, ,1,1,4,4,6,1,9,3,FL,1,3,2,2,5
357,48,1,5,1, ,1,2,4,2,2,5,1,1,TX,2,1,0,9,5
358,62,2,4,3, ,5,2,2,4,5,5,9,3,AZ,2,3,2,5,1
359,41,1,1,4, ,5,2,1,2,6,1,1,1,MN,5,2,1,2,1
360,20,1,5,2, ,2,1,4,2,3,5,2,1,CA,5,2,0,7,1
361,63,2,1,4, ,1,2,1,5,6,1,9,5,MN,1,2,2,3,5
362,34,2,1,4, ,3,2,2,5,6,1,9,1,KS,5,1,1,9,1
363,80,2,3,2, ,2,2,4,9,3,5,1,1,CA,5,2,0,9,6
364,76,1,1,4, ,2,2,1,5,6,1,9,5,CA,1,2,2,0,5
365,44,1,1,4, ,4,2,1,5,6,1,9,3,NC,1,2,2,0,5
366,51,2,6,4, ,3,2,4,4,6,5,2,2,OH,2,3,0,9,1
367,69,2,1,3, ,2,2,2,5,5,1,9,2,FL,5,3,1,3,1
368,27,1,1,3, ,3,2,1,1,5,1,9,7,PA,1,2,2,7,5
369,48,2,1,3, ,3,1,1,1,5,1,1,1,IL,1,1,0,7,5
370,74,2,1,3, ,1,2,4,5,5,5,2,5,CO,2,3,1,2,1
371,72,2,1,3, ,4,2,4,5,4,1,9,1,SC,2,3,1,2,5
372,60,2,1,3, ,3,2,1,5,5,1,1,1,NM,1,2,2,3,5
373,32,1,1,4, ,4,2,4,5,6,1,9,1,CO,5,3,1,5,1
374,70,2,1,3, ,1,1,2,4,5,1,9,1,CA,1,3,3,1,5
375,50,1,1,4, ,4,1,1,3,6,1,1,1,CO,2,2,2,5,5
376,59,1,1,2, ,3,2,2,5,3,1,1,2,PA,5,2,1,1,5
377,52,1,1,4, ,5,2,4,5,6,1,1,2,CA,2,2,1,7,5
378,67,2,1,4, ,5,2,1,5,6,1,9,1,IL,1,3,2,9,5
379,60,2,1,4, ,4,1,2,5,6,1,1,7,NJ,2,3,2,7,5
380,24,1,1,4, ,5,2,4,5,6,1,9,7,OH,5,1,1,2,1
381,31,1,5,2, ,3,1,4,5,3,5,9,7,CA,1,2,0,3,1
382,39,1,1,2, ,3,2,1,1,3,1,9,1,IN,1,3,2,3,5
383,73,1,3,2, ,2,2,4,5,3,5,1,1,CA,2,2,1,1,1
384,43,2,6,3, ,2,2,4,1,4,1,1,2,OH,5,2,0,2,5
385,28,1,1,4, ,4,2,4,5,6,1,9,2,OK,1,3,1,2,5
386,70,1,1,4, ,4,1,1,2,6,1,1,1,MA,2,3,1,7,1
387,72,1,1,3, ,2,2,4,5,4,1,1,1,TX,5,2,1,7,1
388,59,1,5,4, ,4,2,2,5,6,5,9,1,TX,5,2,1,1,1
389,35,1,1,2, ,2,2,4,5,3,1,9,2,FL,2,2,0,9,5
390,26,2,1,2, ,2,2,4,1,3,1,1,1,AL,1,1,2,1,5
391,80,2,1,2, ,1,1,2,1,3,1,9,5,KS,5,3,1,5,5
392,76,2,1,4, ,1,2,4,5,6,1,9,1,MD,2,3,1,7,1
393,31,1,1,3, ,1,2,1,5,5,1,9,2,MI,2,2,1,3,1
394,24,1,5,4, ,3,2,4,5,6,1,2,2,MT,2,2,3,7,1
395,53,1,1,4, ,3,2,1,1,6,1,9,1,MD,5,3,1,1,1
396,55,2,2,4, ,3,2,1,5,6,1,9,2,IL,5,3,1,2,1
397,39,2,3,4, ,4,2,4,5,6,5,2,3,NY,5,3,1,3,1
398,32,1,4,4, ,4,2,2,2,6,5,9,1,IL,5,2,1,0,1
399,80,2,1,3, ,1,2,2,1,5,1,9,5,MN,2,1,2,9,5
400,45,1,5,3, ,3,2,2,4,4,1,9,1,TX,5,1,0,9,5
401,40,1,1,2, ,2,2,4,4,3,1,1,1,WV,1,2,2,3,5
402,64,1,1,4, ,1,2,4,5,6,1,2,3,OH,4,3,0,9,6
403,40,2,1,4, ,4,2,1,5,6,1,9,1,MA,5,3,1,7,1
404,52,1,1,4, ,5,2,3,5,6,5,9,1,CA,5,3,1,4,1
405,67,2,1,3, ,4,2,2,5,4,1,1,1,AZ,5,3,1,1,1
406,72,1,1,4, ,3,2,1,5,6,1,9,1,AZ,5,3,1,7,1
407,0,1,1,4, ,3,2,1,1,6,1,9,1,AL,1,2,2,6,5
408,79,1,1,1, ,1,2,1,5,2,1,9,5,OH,1,3,2,2,1
409,67,2,1,4, ,3,2,2,1,6,1,1,1,PA,5,3,1,4,1
410,24,1,5,3, ,3,2,4,5,5,5,9,7,FL,2,3,1,2,1
411,43,2,4,3, ,1,2,4,5,5,1,2,2,NJ,5,1,1,1,1
412,52,2,1,4, ,3,1,1,5,6,1,1,7,FL,5,3,1,7,5
413,0,2,1,2, ,3,2,1,9,3,1,9,3,PA,1,3,2,7,5
414,62,1,5,1, ,2,2,2,1,2,5,9,1,CA,5,3,1,9,1
415,50,1,3,3, ,4,1,1,1,5,5,9,1,IL,1,1,2,2,5
416,28,1,1,3, ,3,2,1,3,5,1,9,4,OH,2,2,2,2,1
417,62,1,1,4, ,1,2,1,4,6,1,9,3,FL,1,3,2,1,5
418,73,2,1,2, ,1,2,1,2,3,1,2,5,GA,1,3,2,7,5
419,33,1,1,3, ,4,2,4,5,5,1,1,1,SC,1,2,0,6,5
420,42,2,1,4, ,4,1,4,5,6,1,9,1,MI,5,3,1,1,1
421,36,1,1,4, ,3,2,4,3,6,1,1,1,NH,2,2,1,2,1
422,41,2,5,1, ,3,2,1,5,2,5,1,1,TX,5,1,0,2,5
423,51,2,2,3, ,1,2,1,4,5,1,2,2,CA,5,3,1,9,1
424,30,2,1,4, ,1,2,1,4,6,1,9,1,PA,2,1,2,9,5
425,0,2,2,4, ,2,2,1,2,6,1,9,2,CT,5,3,1,6,5
426,48,1,1,4, ,4,2,1,2,6,1,9,2,ID,1,1,0,9,5
427,66,2,4,3, ,4,1,1,2,5,1,1,1,ID,2,1,2,9,5
428,80,2,5,1, ,1,2,2,1,2,5,9,5,TX,5,1,1,1,5
429,49,2,1,3, ,3,2,2,2,5,1,9,1,MT,4,2,2,1,5
430,30,2,1,4, ,4,2,1,5,6,1,1,1,AR,2,2,2,7,5
431,70,2,3,4, ,3,2,1,1,6,5,1,1,WI,5,3,1,7,1
432,65,1,1,4, ,1,2,1,1,6,1,2,7,TX,5,3,1,7,1
433,57,2,1,4, ,4,2,1,3,6,1,1,3,IN,5,3,1,2,5
434,71,2,1,3, ,1,2,2,4,5,1,2,3,IN,5,3,1,1,1
435,31,2,6,4, ,4,1,1,5,6,1,2,2,TX,2,3,0,9,1
436,40,2,5,4, ,3,1,2,5,6,1,1,7,FL,2,3,1,7,1
437,66,1,1,4, ,2,2,1,4,6,1,1,1,PA,1,3,2,5,5
438,45,2,2,2, ,1,2,1,5,3,1,2,2,NY,5,2,1,9,5
439,68,2,1,4, ,2,1,1,4,6,1,1,2,TN,1,3,2,5,5
440,76,2,2,4, ,1,2,1,1,6,1,1,5,SC,5,3,1,7,6
441,80,2,1,3, ,2,2,1,2,5,1,1,1,AR,1,3,0,9,5
442,34,2,1,4, ,3,2,4,2,6,1,1,1,CA,4,3,0,9,5
443,44,2,1,3, ,1,2,1,3,4,1,9,4,AL,1,2,2,9,5
444,70,1,1,3, ,2,2,2,2,5,1,9,1,ID,1,3,1,3,5
445,0,2,6,0, ,3,2,2,4,9,1,9,5,NY,5,1,1,9,1
446,71,1,1,2, ,1,2,1,1,3,1,9,5,KS,1,2,2,2,5
447,37,2,2,3, ,3,2,1,3,5,1,1,7,FL,2,2,1,9,1
448,31,1,1,4, ,3,1,1,3,6,1,9,3,VA,1,2,2,9,5
449,61,2,5,3, ,3,2,1,1,5,1,9,1,TX,2,3,2,9,5
450,43,1,1,2, ,2,2,4,3,3,1,9,1,NC,2,3,2,5,5
451,53,2,1,3, ,3,2,1,5,5,1,2,1,TX,2,3,1,6,5
452,73,2,1,2, ,2,2,2,2,3,1,9,5,OH,5,2,2,3,1
453,38,2,1,4, ,3,2,1,2,6,1,1,1,ID,1,3,2,7,5
454,73,2,1,3, ,1,2,4,5,5,1,1,1,VA,2,2,1,7,1
455,31,2,1,2, ,3,2,1,5,3,1,9,7,ME,2,1,0,9,5
456,69,2,1,4, ,3,2,1,5,6,1,1,1,KS,2,3,2,2,5
457,0,2,1,4, ,3,1,1,2,6,1,1,2,ID,2,2,1,1,5
458,45,2,1,3, ,4,2,2,5,5,1,9,1,WA,5,2,1,0,5
459,41,2,2,3, ,2,2,4,5,5,1,2,2,DC,2,3,1,7,1
460,66,1,1,3, ,1,2,1,2,5,1,2,2,MD,1,3,2,6,5
461,41,1,1,3, ,1,2,1,5,5,1,9,3,CA,2,3,0,2,1
462,62,2,1,3, ,1,2,2,5,5,1,9,1,PA,5,3,1,2,5
463,31,1,6,4, ,1,1,4,4,6,5,2,2,MA,4,3,0,7,5
464,80,2,1,3, ,5,2,1,5,4,1,1,5,TX,1,3,2,3,5
465,46,2,1,3, ,3,2,2,4,4,1,1,1,WI,1,3,2,5,5
466,70,1,1,4, ,3,2,4,1,6,1,9,5,UT,1,3,2,3,5
467,21,2,5,1, ,3,2,2,3,2,5,2,2,CA,5,2,0,3,5
468,77,2,1,4, ,4,2,1,4,6,1,1,1,FL,1,3,0,4,5
469,66,1,4,3, ,2,2,4,1,5,1,9,1,FL,2,3,2,6,5
470,33,2,1,3, ,1,2,1,1,5,1,1,2,OH,5,1,3,1,1
471,46,1,1,4, ,1,2,1,5,6,1,2,2,MI,5,3,1,7,1
472,36,2,2,2, ,1,2,1,5,3,1,2,2,KS,4,1,0,9,5
473,68,2,3,2, ,2,2,4,4,3,5,9,1,FL,2,2,0,3,1
474,71,2,2,4, ,1,2,4,9,6,1,9,2,CA,1,3,0,0,6
475,37,1,1,3, ,4,2,4,1,5,1,1,1,UT,1,2,2,5,5
476,30,1,2,4, ,4,2,1,3,6,1,9,2,TX,2,3,2,7,5
477,79,1,1,4, ,3,2,4,5,6,1,1,1,NH,2,3,1,5,1
478,78,1,6,4, ,4,2,1,3,6,1,1,1,IL,2,3,1,7,1
479,47,1,3,4, ,5,2,1,5,6,5,9,1,NJ,2,2,1,3,5
480,72,2,1,2, ,4,2,1,5,3,1,9,1,WA,5,3,1,0,1
481,71,2,1,2, ,3,2,2,5,3,1,1,1,NY,5,3,1,7,1
482,36,1,1,4, ,4,2,1,5,6,1,1,1,GA,2,2,2,1,5
483,35,1,1,4, ,5,2,1,5,6,1,1,1,CO,2,2,1,7,5
484,56,2,5,2, ,4,2,2,2,3,5,9,1,CA,5,2,1,1,5
485,64,1,1,1, ,2,1,1,5,2,1,9,3,OH,2,3,3,5,5
486,41,1,1,2, ,2,2,4,5,3,5,2,2,OK,2,1,0,6,1
487,50,1,1,3, ,4,1,4,5,5,1,1,1,GA,2,3,1,7,1
488,77,2,1,3, ,1,2,4,1,5,1,1,1,NM,1,3,0,9,5
489,0,2,6,3, ,4,2,1,5,5,5,9,1,MD,1,3,2,4,5
490,31,2,1,3, ,4,2,4,5,5,1,9,1,WV,1,2,2,3,5
491,61,1,1,4, ,2,2,4,5,6,1,1,3,IA,2,3,1,5,1
492,62,2,1,4, ,4,2,1,5,6,1,1,1,OR,5,3,1,7,1
493,57,1,1,1, ,4,2,1,5,2,1,1,1,AZ,1,1,2,7,5
494,63,1,1,4, ,1,2,4,5,6,1,2,3,TX,2,2,1,2,1
495,75,1,1,1, ,1,1,1,5,2,1,9,3,KS,5,2,1,1,1
496,52,2,1,2, ,3,1,2,5,3,1,1,1,KY,1,3,0,6,5
497,64,2,6,4, ,4,2,1,1,6,1,9,1,TN,2,3,1,7,1
498,41,1,5,3, ,4,2,1,3,5,1,1,1,AZ,2,2,2,4,5
499,51,1,1,3, ,3,2,1,3,4,1,2,1,TN,1,3,2,3,5
500,45,1,1,2, ,3,2,4,5,3,1,2,1,MT,1,3,2,2,5
501,68,2,5,3, ,1,2,2,5,5,1,9,1,CO,5,3,1,7,5
502,73,1,1,4, ,3,2,1,4,6,1,9,5,PA,1,2,2,3,5
503,65,1,1,4, ,3,2,4,3,6,1,9,1,FL,1,2,2,0,5
504,52,1,1,4, ,3,2,1,1,6,1,9,1,NC,1,3,0,9,5
505,64,1,5,3, ,1,2,4,5,5,5,9,1,CA,1,3,2,2,6
506,71,1,1,3, ,3,2,4,5,5,5,9,3,GA,1,3,2,7,5
507,38,2,4,4, ,3,1,4,3,6,1,2,1,OK,1,3,2,3,5
508,24,2,1,2, ,1,2,1,2,3,1,2,2,TX,2,2,1,1,1
509,66,2,2,3, ,4,2,2,5,5,1,1,1,OH,1,3,0,9,5
510,50,2,2,2, ,1,2,1,4,3,1,9,3,AR,5,3,0,9,1
511,49,1,1,4, ,1,2,1,5,6,1,1,2,TX,2,3,1,7,1
512,40,2,3,4, ,5,2,4,4,6,5,1,1,AZ,2,2,1,2,1
513,73,1,1,3, ,3,2,1,5,4,1,1,1,IA,1,3,2,2,5
514,65,1,1,2, ,2,2,4,5,3,1,9,3,KS,2,1,0,9,1
515,34,2,1,0, ,3,2,1,2,9,1,1,1,TN,2,2,0,3,5
516,53,2,1,4, ,5,2,2,5,6,5,9,1,CA,5,3,1,6,1
517,39,2,1,4, ,4,2,1,2,6,1,9,1,WI,5,1,1,3,1
518,71,1,1,2, ,2,2,4,5,3,5,1,1,ND,2,2,1,2,1
519,33,2,5,3, ,3,2,2,1,5,5,9,1,TX,2,2,0,1,5
520,34,1,1,4, ,5,2,4,5,6,1,1,1,GA,5,2,1,7,1
521,59,2,1,4, ,3,2,1,4,6,5,2,3,TX,1,1,2,5,5
522,72,2,1,1, ,2,2,1,5,2,1,9,1,GA,5,3,2,2,5
523,52,2,1,2, ,3,2,2,4,3,1,1,1,NY,5,2,1,9,1
524,53,1,1,4, ,3,2,2,5,6,1,2,1,SC,1,3,0,6,5
525,35,1,1,4, ,4,2,4,4,6,1,9,1,CA,1,2,1,1,5
526,68,2,1,4, ,3,2,1,2,6,1,9,3,NM,1,3,2,3,5
527,54,1,3,4, ,4,2,4,5,6,5,1,3,MA,1,3,2,1,1
528,74,2,1,2, ,1,2,2,5,3,1,9,3,MI,5,2,1,9,5
529,67,2,1,3, ,1,2,2,1,5,5,1,7,MA,1,3,2,6,5
530,46,1,1,3, ,4,1,2,2,5,1,1,1,MN,1,2,2,1,5
531,57,1,1,4, ,2,2,2,5,6,1,9,3,MA,1,3,2,7,5
532,34,2,2,2, ,1,2,4,3,3,1,9,2,MD,5,2,0,9,5
533,56,2,1,2, ,3,2,4,5,3,5,1,1,CA,2,3,1,1,1
534,77,2,1,3, ,1,2,2,5,5,1,9,3,FL,5,3,1,4,1
535,43,1,5,3, ,2,2,1,2,5,1,1,3,MI,1,2,2,1,5
536,66,2,1,3, ,3,2,1,5,5,1,9,5,AR,5,1,1,1,1
537,0,1,1,4, ,1,2,1,4,6,1,2,2,NY,9,1,0,9,5
538,60,1,1,3, ,4,2,1,5,5,1,9,1,TX,1,3,0,7,5
539,39,1,1,4, ,4,2,2,3,6,1,9,1,CT,1,3,2,4,5
540,39,2,1,4, ,4,1,1,2,6,1,1,1,MO,2,1,2,3,5
541,0,2,1,2, ,0,2,2,4,3,1,1,1,MD,2,2,2,3,5
542,53,2,2,3, ,1,2,1,4,4,1,2,3,IL,5,2,0,4,1
543,71,2,1,4, ,4,1,3,2,6,1,9,1,NY,5,3,1,7,1
544,76,2,1,4, ,1,2,4,5,6,1,9,1,CA,1,3,2,2,5
545,80,1,1,1, ,3,2,2,5,2,1,1,1,KY,1,2,0,2,5
546,76,2,1,3, ,1,2,1,1,5,1,1,5,VA,2,3,2,3,5
547,0,1,1,4, ,3,2,1,1,6,1,1,1,LA,1,3,2,4,5
548,49,1,4,4, ,3,2,4,5,6,1,1,3,OK,2,3,2,6,5
549,37,1,5,4, ,4,2,2,4,6,1,1,1,NY,2,2,0,5,5
550,80,2,1,3, ,2,2,2,1,5,1,9,5,TN,2,3,2,2,5
551,72,2,1,2, ,4,2,1,4,3,1,1,1,FL,5,3,1,7,1
552,51,1,1,2, ,1,2,4,1,3,1,9,2,TN,1,3,2,4,5
553,70,1,1,4, ,3,2,1,2,6,1,1,1,FL,2,3,1,7,1
554,45,2,2,3, ,2,2,4,5,5,1,9,3,NC,5,3,1,4,1
555,31,2,1,4, ,4,2,4,5,6,1,2,1,PA,4,3,1,5,1
556,72,1,1,4, ,3,2,1,2,6,1,9,1,IL,2,3,1,7,1
557,71,1,1,4, ,0,2,2,1,6,1,1,1,ID,2,3,2,7,5
558,67,1,6,3, ,4,2,4,1,5,1,1,1,CO,1,3,2,4,5
559,36,2,1,4, ,3,2,1,1,6,1,9,1,NJ,2,2,3,3,5
560,58,1,1,4, ,4,1,2,4,6,1,9,1,NJ,2,3,2,7,5
561,64,1,1,3, ,3,2,1,5,5,1,9,1,IN,1,2,2,7,5
562,34,1,5,2, ,1,2,2,4,3,1,2,3,TX,2,2,0,2,5
563,36,2,6,4, ,4,1,4,5,6,1,9,1,CA,5,3,1,7,1
564,44,1,5,2, ,4,1,1,3,3,5,9,1,NY,5,2,1,5,5
565,54,2,1,4, ,5,2,2,3,6,1,9,1,IA,2,2,2,4,5
566,28,1,1,4, ,4,1,4,5,6,1,2,7,CA,5,2,1,4,1
567,0,1,9,2, ,3,2,4,5,3,1,1,3,FL,1,2,2,4,5
568,77,2,1,3, ,0,2,2,5,5,5,9,4,CA,1,3,2,7,5
569,70,1,1,4, ,3,2,4,5,6,1,1,1,MA,2,3,2,7,5
570,28,2,1,1, ,1,2,4,1,2,1,2,3,IL,1,2,0,9,1
571,30,2,5,4, ,4,2,4,5,6,5,9,2,DC,2,2,1,6,1
572,37,1,1,3, ,3,2,4,5,5,1,9,2,FL,5,3,1,2,1
573,45,2,1,2, ,3,1,2,5,3,1,9,1,CA,1,2,2,5,5
574,68,1,1,4, ,4,1,4,5,6,1,9,1,CA,5,3,1,7,1
575,80,2,1,3, ,3,2,4,5,5,1,1,1,PA,1,1,0,9,5
576,41,2,3,2, ,3,2,4,5,3,5,1,1,NY,1,3,2,2,5
577,32,2,1,4, ,5,1,1,1,6,1,1,1,NY,5,3,1,7,1
578,24,1,1,4, ,3,2,1,5,6,1,9,1,PA,4,3,0,0,1
579,0,2,1,4, ,4,2,4,5,6,1,9,1,WA,5,3,1,5,1
580,42,1,2,1, ,3,1,1,5,2,1,9,3,NJ,5,2,1,9,1
581,26,2,1,4, ,3,2,4,4,6,1,1,7,MI,1,1,0,3,5
582,50,1,1,4, ,4,1,4,5,6,1,9,1,NC,5,3,1,7,1
583,46,1,1,4, ,4,1,4,4,6,1,1,1,MI,2,3,1,2,1
584,52,1,2,3, ,2,2,1,5,5,1,2,1,CA,5,2,1,0,5
585,35,2,1,3, ,1,2,1,1,5,1,2,2,TN,1,1,2,9,5
586,76,1,1,3, ,4,1,1,4,5,1,9,1,SC,5,3,1,7,5
587,63,2,1,3, ,4,2,4,5,5,1,1,3,MD,5,3,1,5,1
588,39,1,5,4, ,4,2,1,1,6,1,1,1,TN,2,1,1,3,1
589,28,1,3,4, ,4,1,4,3,6,5,1,1,IL,1,3,2,6,5
590,66,1,1,3, ,3,2,1,5,5,1,9,1,KY,2,3,2,3,1
591,45,2,1,4, ,3,1,1,2,6,1,1,3,MO,2,3,1,2,1
592,69,1,1,4, ,3,2,1,1,6,1,9,1,MA,5,3,1,4,1
593,59,1,1,1, ,3,1,1,4,2,1,1,1,MD,1,3,0,7,5
594,79,1,1,3, ,4,2,1,5,5,1,9,1,TX,2,3,1,2,5
595,80,2,1,3, ,2,2,4,5,5,1,9,1,OH,1,2,2,1,5
596,38,1,1,4, ,4,2,4,5,6,1,9,1,VA,2,1,1,2,1
597,74,2,1,0, ,3,2,1,2,9,1,1,1,MI,2,2,1,7,1
598,54,2,2,3, ,4,2,1,3,5,1,2,3,NC,2,1,1,7,5
599,45,2,1,4, ,1,2,4,5,6,1,9,3,KY,2,2,1,7,1
600,42,2,1,3, ,3,2,4,5,5,1,1,1,ID,2,3,1,2,1
601,75,1,1,4, ,0,2,4,1,6,1,1,1,KS,1,3,2,1,5
602,33,2,1,2, ,2,2,1,5,3,1,9,1,WA,1,2,2,5,5
603,40,1,5,3, ,1,2,1,5,5,5,9,7,NY,2,2,1,9,5
604,56,2,1,3, ,3,2,4,5,5,1,1,3,NJ,1,1,2,7,5
605,44,1,1,3, ,3,2,4,5,5,1,9,2,CA,4,3,2,4,1
606,80,2,5,2, ,3,2,2,1,3,5,9,5,TX,5,3,1,5,1
607,25,2,1,3, ,3,2,4,5,5,1,9,2,MI,5,2,1,7,1
608,26,1,1,2, ,3,2,2,5,3,1,1,7,LA,1,3,0,3,5
609,75,1,1,4, ,4,2,4,5,6,1,9,1,NV,5,3,1,6,1
610,68,2,1,2, ,4,2,1,5,3,1,9,1,NJ,5,3,1,7,1
611,27,1,1,3, ,2,2,4,4,5,1,9,1,FL,2,3,0,4,5
612,46,2,5,3, ,3,2,2,5,5,5,9,1,CO,5,1,1,7,1
613,71,1,1,3, ,2,2,1,4,5,1,9,1,AR,1,3,2,1,5
614,49,2,1,4, ,5,2,1,5,6,1,2,1,NY,5,3,1,5,1
615,57,1,2,2, ,0,2,4,5,3,1,9,1,OH,9,1,0,2,1
616,80,2,1,4, ,3,2,1,1,6,1,9,1,MN,2,3,1,7,5
617,66,2,1,3, ,3,2,1,1,5,1,1,1,OH,1,3,2,7,5
618,43,2,5,3, ,4,2,4,4,4,5,9,3,CA,1,1,2,9,5
619,55,2,1,3, ,3,2,1,5,5,1,9,7,IL,1,3,2,9,1
620,64,1,1,4, ,3,2,1,2,6,1,9,5,IN,2,1,0,1,5
621,80,1,1,4, ,3,2,4,5,6,1,9,1,ID,2,3,1,0,5
622,57,2,4,3, ,2,2,2,5,5,5,9,3,MA,2,3,1,4,1
623,32,2,2,3, ,3,2,4,1,5,5,9,2,GA,5,2,1,3,1
624,53,1,1,2, ,3,2,1,5,3,1,1,1,MO,1,2,2,9,5
625,68,2,1,4, ,3,1,2,1,6,1,9,1,OH,1,2,2,4,5
626,67,2,1,4, ,3,2,1,5,6,1,1,2,FL,2,3,1,7,1
627,26,2,1,4, ,3,2,1,5,6,1,1,1,FL,1,2,0,9,5
628,50,2,2,1, ,1,2,1,2,2,1,2,5,DE,5,3,1,9,5
629,33,2,4,3, ,1,2,4,4,5,1,2,7,NE,2,2,0,9,5
630,58,2,1,4, ,3,2,4,5,6,1,9,2,IN,5,3,2,7,1
631,36,2,1,0, ,4,2,4,5,9,1,9,1,WI,5,3,1,5,1
632,46,2,2,2, ,5,2,1,5,3,1,9,2,GA,1,2,0,1,1
633,30,2,6,2, ,2,2,1,4,3,1,2,2,MS,2,2,0,1,5
634,78,1,1,4, ,0,1,4,5,6,1,1,1,MD,5,3,1,7,1
635,70,2,2,1, ,1,2,4,5,2,1,9,3,OH,5,2,1,5,1
636,53,2,1,3, ,4,2,4,1,4,1,9,1,IN,2,2,2,2,5
637,59,2,6,4, ,5,2,1,3,6,1,9,7,OR,2,3,1,3,1
638,39,1,1,4, ,3,2,1,5,6,5,9,2,NJ,2,3,2,7,5
639,46,2,6,3, ,2,1,1,5,5,5,9,2,CA,5,1,1,7,5
640,69,2,1,1, ,1,2,1,4,2,1,9,5,TX,1,2,0,2,5
641,80,1,1,4, ,3,1,4,3,6,1,1,1,FL,2,2,2,9,5
642,31,2,1,4, ,5,2,4,5,6,1,1,7,WA,5,3,1,7,1
643,49,1,1,4, ,4,2,1,5,6,1,1,1,CA,2,3,2,5,5
644,41,1,1,3, ,3,2,2,5,5,1,9,1,IL,5,3,1,7,1
645,58,1,2,3, ,2,2,1,4,5,1,9,2,MS,5,2,1,9,5
646,32,1,5,4, ,4,2,4,5,6,1,1,7,MA,2,1,1,2,1
647,22,1,5,3, ,3,2,4,3,5,5,1,2,TX,5,3,1,3,1
648,59,1,1,4, ,4,2,2,3,6,1,1,1,NC,1,2,1,0,5
649,29,1,1,4, ,2,1,2,5,6,1,9,2,NY,5,3,1,3,1
650,69,2,1,3, ,4,2,2,3,5,1,9,1,WA,1,3,2,7,5
651,39,1,1,3, ,1,2,4,5,5,1,2,2,OK,2,1,0,2,5
652,39,1,1,3, ,3,2,4,5,5,1,9,1,AL,2,3,0,7,1
653,64,2,1,2, ,1,2,1,1,3,1,1,5,GA,1,3,0,3,6
654,53,2,1,4, ,4,2,1,5,6,1,9,1,IL,1,3,1,7,5
655,65,1,1,2, ,3,2,1,5,3,1,2,1,LA,4,3,2,7,5
656,36,1,5,2, ,1,2,2,5,3,1,2,2,IA,2,3,0,2,5
657,76,2,1,4, ,4,2,1,5,6,1,1,7,NY,2,3,1,7,6
658,59,2,2,4, ,4,2,1,1,6,1,1,1,KY,5,3,1,1,1
659,51,1,3,4, ,3,2,2,1,6,5,9,1,CA,1,3,2,5,5
660,49,1,6,3, ,4,2,4,5,5,5,9,1,OH,1,2,2,2,5
661,29,1,1,4, ,2,2,4,5,6,1,9,2,NC,5,3,1,1,1
662,29,1,3,4, ,3,2,4,5,6,5,1,2,IL,5,2,1,0,5
663,47,1,5,3, ,3,2,4,5,5,1,9,1,TX,2,3,2,3,5
664,64,2,1,4, ,4,2,3,5,6,1,9,1,NM,5,3,1,4,1
665,66,1,4,3, ,1,2,4,5,4,1,9,7,MS,5,3,1,4,1
666,35,2,1,3, ,3,2,1,2,5,1,1,1,CO,5,3,1,7,1
667,80,1,1,2, ,2,2,1,1,3,1,9,3,TX,1,3,2,2,5
668,59,1,1,2, ,5,2,2,2,3,1,1,1,WI,1,3,2,2,5
669,74,2,1,4, ,3,2,2,1,6,1,1,1,FL,1,2,2,4,5
670,73,1,1,3, ,3,2,1,4,5,1,1,1,KS,1,3,1,3,5
671,29,1,5,4, ,4,2,2,4,6,5,1,2,MA,5,3,0,9,1
