responseID,VCF0101,VCF0104,VCF0105a,VCF0130,VCF0302,VCF0310,VCF0705,VCF0733,VCF0305,VCF0803,VCF0901b
60475,57,1,1,5,1,3,2,7,4,6,MA
60476,34,2,2,3,5,2,0,9,4,4,MD
60477,56,2,1,5,2,3,1,1,2,3,CA
60478,77,2,1,5,5,3,1,4,4,3,FL
60479,43,1,5,2,1,2,2,1,3,5,MI
60480,66,2,1,5,5,1,1,1,4,3,AR
60481,0,1,1,4,9,1,0,9,1,4,NY
60482,60,1,1,5,1,3,0,7,4,6,TX
60483,39,1,1,3,1,3,2,4,4,6,CT
60484,39,2,1,2,2,1,2,3,2,5,MO
60485,0,2,1,4,2,2,2,3,2,6,MD
60486,53,2,2,4,5,2,0,4,4,2,IL
60487,71,2,1,2,5,3,1,7,4,2,NY
60488,76,2,1,5,1,3,2,2,4,6,CA
60489,80,1,1,5,1,2,0,2,3,6,KY
60490,76,2,1,1,2,3,2,3,1,9,VA
60491,0,1,1,1,1,3,2,4,4,6,LA
60492,49,1,4,5,2,3,2,6,2,5,OK
60493,37,1,5,4,2,2,0,5,2,5,NY
60494,80,2,1,1,2,3,2,2,2,5,TN
60495,72,2,1,4,5,3,1,7,4,4,FL
60496,51,1,1,1,1,3,2,4,4,7,TN
60497,70,1,1,2,2,3,1,7,2,4,FL
60498,45,2,2,5,5,3,1,4,4,9,NC
60499,31,2,1,5,4,3,1,5,2,1,PA
60500,72,1,1,2,2,3,1,7,2,2,IL
60501,71,1,1,1,2,3,2,7,2,6,ID
60502,67,1,6,1,1,3,2,4,4,7,CO
60503,36,2,1,1,2,2,3,3,1,5,NJ
60504,58,1,1,4,2,3,2,7,2,5,NJ
60505,64,1,1,5,1,2,2,7,3,5,IN
60506,34,1,5,4,2,2,0,2,1,4,TX
60507,36,2,6,5,5,3,1,7,4,1,CA
60508,44,1,5,3,5,2,1,5,3,9,NY
60509,54,2,1,3,2,2,2,4,2,5,IA
60510,28,1,1,5,5,2,1,4,3,3,CA
60511,0,1,9,5,1,2,2,4,4,4,FL
60512,77,2,1,5,1,3,2,7,4,6,CA
60513,70,1,1,5,2,3,2,7,2,7,MA
60514,28,2,1,1,1,2,0,9,3,3,IL
60515,30,2,5,5,2,2,1,6,2,4,DC
60516,37,1,1,5,5,3,1,2,4,1,FL
60517,45,2,1,5,1,2,2,5,4,6,CA
60518,68,1,1,5,5,3,1,7,4,2,CA
60519,80,2,1,5,1,1,0,9,3,5,PA
60520,41,2,3,5,1,3,2,2,3,4,NY
60521,32,2,1,1,5,3,1,7,4,1,NY
60522,24,1,1,5,4,3,0,0,2,4,PA
60523,0,2,1,5,5,3,1,5,4,3,WA
60524,42,1,2,5,5,2,1,9,4,9,NJ
60525,26,2,1,4,1,1,0,3,3,5,MI
60526,50,1,1,5,5,3,1,7,4,2,NC
60527,46,1,1,4,2,3,1,2,1,4,MI
60528,52,1,2,5,5,2,1,0,3,9,CA
60529,35,2,1,1,1,1,2,9,4,9,TN
60530,76,1,1,4,5,3,1,7,3,9,SC
60531,63,2,1,5,5,3,1,5,4,2,MD
60532,39,1,5,1,2,1,1,3,1,4,TN
60533,28,1,3,3,1,3,2,6,3,6,IL
60534,66,1,1,5,2,3,2,3,1,3,KY
60535,45,2,1,2,2,3,1,2,2,3,MO
60536,69,1,1,1,5,3,1,4,4,1,MA
60537,59,1,1,4,1,3,0,7,4,6,MD
60538,79,1,1,5,2,3,1,2,1,4,TX
60539,80,2,1,5,1,2,2,1,4,6,OH
60540,38,1,1,5,2,1,1,2,1,4,VA
60541,74,2,1,2,2,2,1,7,2,3,MI
60542,54,2,2,3,2,1,1,7,2,5,NC
60543,45,2,1,5,2,2,1,7,1,2,KY
60544,42,2,1,5,2,3,1,2,1,4,ID
60545,75,1,1,1,1,3,2,1,4,7,KS
60546,33,2,1,5,1,2,2,5,3,9,WA
60547,40,1,5,5,2,2,1,9,2,4,NY
60548,56,2,1,5,1,1,2,7,3,9,NJ
60549,44,1,1,5,4,3,2,4,2,4,CA
60550,80,2,5,1,5,3,1,5,4,9,TX
60551,25,2,1,5,5,2,1,7,4,1,MI
60552,26,1,1,5,1,3,0,3,4,9,LA
60553,75,1,1,5,5,3,1,6,4,3,NV
60554,68,2,1,5,5,3,1,7,4,9,NJ
60555,27,1,1,4,2,3,0,4,2,4,FL
60556,46,2,5,5,5,1,1,7,4,2,CO
60557,71,1,1,4,1,3,2,1,4,6,AR
60558,49,2,1,5,5,3,1,5,4,2,NY
60559,57,1,2,5,9,1,0,2,2,9,OH
60560,80,2,1,1,2,3,1,7,2,5,MN
60561,66,2,1,1,1,3,2,7,4,6,OH
60562,43,2,5,4,1,1,2,9,3,6,CA
60563,55,2,1,5,1,3,2,9,4,2,IL
60564,64,1,1,2,2,1,0,1,2,5,IN
60565,80,1,1,5,2,3,1,0,2,4,ID
60566,57,2,4,5,2,3,1,4,2,2,MA
60567,32,2,2,1,5,2,1,3,3,3,GA
60568,53,1,1,5,1,2,2,9,3,9,MO
60569,68,2,1,1,1,2,2,4,4,6,OH
60570,67,2,1,5,2,3,1,7,2,4,FL
60571,26,2,1,5,1,2,0,9,3,6,FL
60572,50,2,2,2,5,3,1,9,3,9,DE
60573,33,2,4,4,2,2,0,9,1,4,NE
60574,58,2,1,5,5,3,2,7,4,3,IN
60575,36,2,1,5,5,3,1,5,3,2,WI
60576,46,2,2,5,1,2,0,1,3,9,GA
60577,30,2,6,4,2,2,0,1,2,9,MS
60578,78,1,1,5,5,3,1,7,3,3,MD
60579,70,2,2,5,5,2,1,5,4,9,OH
60580,53,2,1,1,2,2,2,2,2,5,IN
60581,59,2,6,3,2,3,1,3,2,3,OR
60582,39,1,1,5,2,3,2,7,2,6,NJ
60583,46,2,6,5,5,1,1,7,3,4,CA
60584,69,2,1,4,1,2,0,2,3,6,TX
60585,80,1,1,3,2,2,2,9,1,5,FL
60586,31,2,1,5,5,3,1,7,3,2,WA
60587,49,1,1,5,2,3,2,5,2,6,CA
60588,41,1,1,5,5,3,1,7,4,3,IL
60589,58,1,2,4,5,2,1,9,4,4,MS
60590,32,1,5,5,2,1,1,2,2,2,MA
60591,22,1,5,3,5,3,1,3,3,4,TX
60592,59,1,1,3,1,2,1,0,3,5,NC
60593,29,1,1,5,5,3,1,3,3,2,NY
60594,69,2,1,3,1,3,2,7,4,6,WA
60595,39,1,1,5,2,1,0,2,1,9,OK
60596,39,1,1,5,2,3,0,7,1,2,AL
60597,64,2,1,1,1,3,0,3,4,9,GA
60598,53,2,1,5,1,3,1,7,3,9,IL
60599,65,1,1,5,4,3,2,7,2,7,LA
60600,36,1,5,5,2,3,0,2,1,5,IA
60601,76,2,1,5,2,3,1,7,2,0,NY
60602,59,2,2,1,5,3,1,1,4,4,KY
60603,51,1,3,1,1,3,2,5,4,7,CA
60604,49,1,6,5,1,2,2,2,4,5,OH
60605,29,1,1,5,5,3,1,1,4,2,NC
60606,29,1,3,5,5,2,1,0,3,9,IL
60607,47,1,5,5,2,3,2,3,1,4,TX
60608,64,2,1,5,5,3,1,4,4,1,NM
60609,66,1,4,5,5,3,1,4,4,1,MS
60610,35,2,1,2,5,3,1,7,4,2,CO
60611,80,1,1,1,1,3,2,2,4,7,TX
60612,59,1,1,2,1,3,2,2,4,6,WI
60613,74,2,1,1,1,2,2,4,4,6,FL
60614,73,1,1,4,1,3,1,3,3,6,KS
60615,29,1,5,4,5,3,0,9,4,2,MA
60616,80,2,9,1,1,3,2,3,4,5,WI
60617,0,1,5,1,4,3,2,5,2,7,GA
60618,0,2,1,3,4,3,1,5,1,1,CA
60619,54,1,1,5,5,2,0,2,3,7,WI
60620,0,1,1,1,4,3,2,4,2,6,TX
60621,43,1,2,5,5,2,0,2,3,4,VA
60622,80,2,1,1,1,3,0,9,3,4,MS
60623,55,2,1,4,2,3,1,6,2,4,IL
60624,51,2,1,5,5,2,0,9,4,9,MI
60625,46,1,2,5,4,3,0,6,2,2,SC
60626,38,2,1,2,1,2,2,2,3,6,AR
60627,62,2,1,5,5,3,1,7,4,2,NC
60628,60,1,1,5,4,3,0,9,2,6,AR
60629,43,1,2,1,5,2,0,9,4,4,MI
60630,72,1,5,1,2,3,1,9,1,4,FL
60631,80,2,5,5,5,3,0,9,4,2,TX
60632,23,2,5,4,5,3,0,6,4,2,CA
60633,68,1,1,5,2,3,2,2,2,6,VA
60634,57,2,1,1,1,3,2,3,4,6,KS
60635,0,1,1,1,1,2,2,1,3,6,NC
60636,52,1,5,5,1,3,0,9,3,9,MA
60637,69,2,1,1,1,3,2,7,3,6,IL
60638,0,2,1,1,1,1,0,7,3,5,CO
60639,39,1,1,1,2,2,0,2,2,4,TX
60640,72,1,3,4,1,2,2,3,4,7,TX
60641,27,2,1,2,1,2,2,4,4,6,AL
60642,38,2,2,5,5,2,1,2,4,9,PA
60643,49,1,6,5,2,3,1,5,2,5,NJ
60644,0,2,2,2,1,3,2,0,3,9,GA
60645,68,2,5,1,2,3,2,2,1,4,FL
60646,40,2,3,5,5,2,1,5,3,4,CA
60647,49,1,3,4,1,2,0,1,3,5,NY
60648,26,2,1,5,1,2,2,6,4,9,MO
60649,34,2,3,3,2,3,1,2,2,3,CA
60650,51,1,1,5,1,2,2,5,4,7,FL
60651,23,2,1,5,1,2,0,9,4,7,OH
60652,80,2,5,5,5,3,1,1,4,6,AZ
60653,25,2,6,5,5,2,0,9,4,3,OH
60654,80,2,1,2,5,3,1,7,4,4,CA
60655,43,2,6,5,1,3,2,7,4,6,KS
60656,59,1,1,4,1,3,0,2,4,6,PA
60657,49,1,2,4,5,3,1,7,3,3,MD
60658,32,1,1,4,1,3,2,3,4,6,OH
60659,69,2,1,5,5,3,1,4,4,2,CA
60660,80,2,1,1,1,3,2,7,4,6,TN
60661,45,2,1,5,2,2,0,2,2,9,PA
60662,43,1,2,3,2,3,1,2,2,3,IL
60663,69,2,1,3,2,2,0,7,1,9,NE
60664,80,1,6,1,2,3,2,7,2,7,FL
60665,55,2,1,2,1,2,2,1,4,1,IN
60666,75,2,1,1,2,2,1,5,2,2,SC
60667,60,1,1,5,2,3,1,2,2,4,VA
60668,75,1,1,4,5,3,1,7,4,3,MN
60669,69,1,1,5,1,2,2,3,4,9,PA
60670,60,2,1,4,1,3,2,3,4,6,CA
60671,59,2,1,5,5,2,1,3,4,2,MA
60672,26,2,1,5,5,3,1,4,4,1,FL
60673,64,2,1,5,5,3,1,3,3,4,MN
60674,64,2,9,5,2,2,0,2,1,9,CO
60675,62,1,1,5,1,2,2,2,4,6,TX
60676,46,2,2,4,5,2,1,2,4,9,GA
60677,72,2,1,5,1,3,2,4,4,7,OR
60678,53,1,1,1,1,3,2,2,4,7,GA
60679,33,1,1,5,1,2,2,3,4,6,IN
60680,61,1,1,4,5,3,1,7,3,4,PA
60681,24,2,5,1,5,1,0,1,3,4,CA
60682,58,1,1,5,1,2,2,1,4,6,PA
60683,47,2,1,5,2,2,0,5,2,4,WV
60684,63,1,6,2,5,2,0,2,3,9,NY
60685,64,1,1,5,1,3,2,7,3,6,MD
60686,55,2,1,5,1,2,0,1,3,6,OK
60687,41,2,2,5,5,2,0,5,4,9,FL
60688,68,2,1,4,1,3,0,3,3,4,IN
60689,80,2,1,3,1,3,2,5,4,6,VA
60690,25,2,5,5,5,3,1,4,4,1,CA
60691,66,2,1,5,1,3,2,7,3,7,TX
60692,63,1,1,5,1,3,2,7,4,5,CT
60693,34,2,2,5,5,3,0,5,4,9,FL
60694,55,1,1,4,2,3,0,9,2,4,TX
60695,73,1,1,5,1,3,2,4,4,6,FL
60696,80,1,1,4,2,3,2,5,2,6,OR
60697,45,2,1,4,2,2,1,7,2,1,OR
60698,50,1,1,5,2,2,2,3,1,4,CT
60699,54,2,1,5,1,3,2,7,3,6,MI
60700,70,1,1,4,1,3,0,9,4,6,NE
60701,28,2,1,5,2,3,1,3,2,2,CO
60702,43,2,1,4,5,1,1,2,3,3,CO
60703,76,1,1,5,1,3,2,7,4,6,NY
60704,39,1,1,4,5,3,1,7,4,3,IL
60705,50,1,1,4,1,3,2,7,4,6,AZ
60706,74,2,1,1,5,3,1,5,4,3,NY
60707,27,2,1,5,1,2,2,9,3,2,TN
60708,76,1,1,4,2,3,2,4,2,3,CA
60709,33,1,1,1,1,3,2,7,4,6,LA
60710,56,1,1,5,1,3,2,2,4,6,NY
60711,71,1,1,5,1,3,0,1,4,6,CA
60712,69,1,1,5,1,3,2,4,4,7,ND
60713,48,2,1,5,2,2,2,4,2,6,KS
60714,57,1,1,5,5,3,1,4,4,2,CA
60715,63,2,1,5,5,3,1,7,4,1,NY
60716,80,2,2,3,5,3,1,3,4,9,GA
60717,38,2,1,5,5,3,1,6,4,2,CO
60718,80,2,1,5,5,2,1,2,4,2,NC
60719,71,2,1,5,1,3,2,2,4,7,MA
60720,58,2,2,1,9,2,0,9,1,9,OH
60721,66,2,1,1,1,3,2,9,4,7,MS
60722,45,1,1,4,1,2,2,0,4,7,NC
60723,31,2,5,5,5,2,1,1,3,2,GA
60724,49,2,1,5,1,2,2,5,3,6,SC
60725,80,2,1,2,5,3,1,2,4,2,OH
60726,0,2,1,4,1,1,0,9,3,4,MN
60727,61,2,1,4,5,3,1,7,4,3,SC
60728,26,2,1,4,2,2,2,2,2,4,IL
60729,45,2,4,5,2,1,3,7,2,3,NY
60730,32,2,1,5,5,2,1,4,3,4,VA
60731,51,2,3,5,5,2,1,1,4,2,CA
60732,35,2,1,1,1,3,2,7,4,6,WI
60733,56,1,1,4,1,3,2,1,3,6,HI
60734,46,1,1,5,2,2,1,7,2,2,IL
60735,35,2,1,5,5,1,2,1,3,9,KY
60736,42,1,5,5,4,2,0,3,1,9,NV
60737,54,1,1,5,1,2,0,1,4,9,FL
60738,0,2,1,5,1,3,1,6,3,6,OR
60739,23,1,4,5,2,3,2,3,1,5,TX
60740,33,2,1,4,2,1,1,3,2,3,OH
60741,73,2,1,5,5,3,1,7,4,2,CA
60742,54,2,5,1,1,3,2,2,3,6,FL
60743,36,2,5,5,5,3,1,4,4,2,TX
60744,25,1,5,2,1,2,0,9,4,5,KY
60745,80,2,1,1,5,3,1,7,4,3,MI
60746,69,1,1,2,1,3,1,2,3,5,VA
60747,61,2,1,4,1,2,2,7,4,6,TX
60748,55,2,5,5,5,1,1,9,3,9,GA
60749,79,2,1,1,5,3,1,3,4,2,PA
60750,80,1,5,2,5,2,1,1,4,5,TX
60751,0,1,1,2,2,1,0,9,1,4,CO
60752,60,2,1,5,1,3,2,9,4,9,PA
60753,43,1,1,5,1,2,0,3,3,4,WI
60754,41,2,5,5,5,2,1,2,4,4,TX
60755,36,1,1,2,1,2,2,4,4,6,NC
60756,73,1,1,5,5,3,1,7,4,4,MN
60757,75,2,1,5,2,3,1,7,2,4,OR
60758,62,1,1,5,1,3,2,6,3,9,MD
60759,73,1,1,5,1,3,2,4,4,6,OH
60760,33,1,1,5,1,2,2,4,4,6,NY
60761,80,1,6,2,1,3,2,2,4,6,NM
60762,26,1,1,5,5,1,1,4,3,2,NY
60763,52,1,1,5,1,3,2,2,4,6,MN
60764,41,2,1,5,1,3,2,7,3,6,IA
60765,67,2,1,1,5,3,1,6,3,9,PA
60766,65,1,1,4,1,2,2,5,3,9,NY
60767,69,1,1,5,5,3,1,1,4,2,NY
60768,59,1,1,3,5,3,0,9,4,4,IN
60769,59,1,1,4,5,3,0,9,4,4,UT
60770,80,2,1,2,1,3,2,1,4,6,CA
60771,70,1,1,4,2,3,1,7,2,9,IL
60772,58,2,1,5,5,3,1,5,4,2,ID
60773,29,1,1,5,1,2,2,2,4,6,ID
60774,0,1,4,5,1,3,2,4,3,4,TX
60775,41,2,1,4,2,2,1,6,2,4,MS
60776,35,2,2,5,5,2,3,3,3,9,IL
60777,36,1,3,5,2,2,0,9,2,4,CA
60778,34,2,1,5,5,1,0,9,3,9,IL
60779,53,2,1,4,1,3,2,5,3,9,TX
60780,52,1,1,5,2,2,1,1,2,3,NY
60781,24,2,1,5,5,3,1,7,4,1,MA
60782,41,2,2,3,5,2,1,2,4,4,MI
60783,76,2,1,5,2,3,1,4,1,2,LA
60784,74,2,1,5,5,3,1,3,4,2,CA
60785,79,2,2,5,5,2,1,7,4,3,AL
60786,48,2,1,5,1,2,1,7,3,1,MS
60787,62,2,5,5,1,3,2,7,4,6,CT
60788,54,1,2,2,5,3,1,7,4,9,SC
60789,71,1,2,5,5,3,1,3,4,9,CA
60790,40,2,1,5,2,2,1,2,2,2,ID
60791,36,2,5,2,1,3,2,7,4,6,UT
60792,48,2,1,2,5,2,1,5,3,3,GA
60793,34,1,1,5,2,1,0,1,2,5,ND
60794,58,1,1,3,5,3,1,3,4,1,CT
60795,49,2,1,5,5,3,1,7,4,2,IL
60796,67,1,1,5,5,3,1,7,4,4,VA
60797,57,1,6,5,2,2,0,2,1,5,CO
60798,29,2,5,5,2,2,2,2,2,6,ND
60799,37,1,1,5,2,3,1,6,2,1,MI
60800,79,1,1,1,1,3,0,9,4,7,PA
60801,33,1,1,5,2,3,0,9,1,3,CA
60802,65,2,1,3,1,3,2,7,4,7,LA
60803,55,1,2,1,2,2,0,1,2,6,TN
60804,68,2,1,5,2,3,1,5,1,2,CA
60805,39,1,5,4,5,1,1,3,4,5,MA
60806,80,2,1,1,1,3,2,4,4,6,FL
60807,50,1,1,3,2,2,1,2,2,4,NE
60808,57,1,1,2,1,3,2,7,4,7,AZ
60809,76,1,1,1,1,3,2,0,4,6,VA
60810,71,1,1,5,2,2,2,9,1,5,TN
60811,58,2,1,5,5,3,1,7,4,2,FL
60812,47,2,1,4,2,3,0,9,1,5,TN
60813,43,2,1,5,2,2,2,9,2,9,CA
60814,22,1,1,2,5,3,2,4,4,4,MI
60815,69,1,1,5,2,1,0,2,1,4,MN
60816,62,2,1,5,1,3,2,2,4,6,MI
60817,73,1,5,4,2,3,2,3,2,6,NV
60818,32,2,1,1,1,3,2,4,4,6,IL
60819,30,2,5,1,5,3,1,7,3,2,NY
60820,47,1,1,5,2,3,1,2,2,4,MI
60821,35,2,1,5,1,1,2,3,4,7,TN
60822,66,2,1,5,1,2,2,9,4,6,AL
60823,42,2,5,5,5,3,1,7,3,2,NM
60824,25,2,1,4,5,1,1,5,3,4,IL
60825,31,1,6,5,4,3,0,3,2,2,WA
60826,36,2,2,5,5,3,2,7,4,9,IN
60827,63,1,1,1,5,3,1,4,3,5,OH
60828,54,1,5,2,4,2,0,2,1,4,CA
60829,64,2,1,2,5,1,1,3,3,9,KY
60830,62,2,1,5,1,2,0,9,3,4,IL
60831,59,0,2,5,2,3,1,6,1,4,VT
60832,74,1,1,5,1,2,2,1,4,6,IL
60833,48,1,1,5,5,3,1,7,3,4,FL
60834,66,2,1,2,5,2,1,2,3,2,WI
60835,73,1,1,1,1,3,0,4,4,7,NC
60836,30,1,6,5,2,3,2,7,1,4,AR
60837,63,1,1,5,1,2,2,5,4,7,MO
60838,69,1,2,2,5,3,1,5,3,9,AL
60839,61,2,2,1,5,3,1,2,4,3,MS
60840,43,1,1,4,1,2,2,7,4,7,PA
60841,68,1,1,2,1,3,2,3,4,7,AL
60842,58,1,1,5,1,3,2,7,3,5,CO
60843,58,1,1,1,1,3,0,9,4,7,LA
60844,65,2,1,2,1,3,2,2,4,9,TN
60845,78,1,1,2,4,3,1,9,2,1,AR
60846,54,1,1,1,1,3,2,5,4,6,WA
60847,72,2,1,2,5,3,1,7,4,4,PA
60848,69,1,2,5,1,3,2,2,3,5,CA
60849,52,1,1,4,1,3,2,4,4,4,FL
60850,59,2,2,3,5,3,1,7,4,9,OH
60851,30,1,1,2,2,3,1,4,2,3,NY
60852,41,2,1,2,2,2,0,9,2,5,NE
60853,36,1,1,2,1,2,2,3,3,6,TX
60854,80,1,1,5,2,3,1,7,2,3,FL
60855,45,1,1,5,5,3,1,3,3,4,PA
60856,57,1,4,1,2,2,0,9,1,9,TX
60857,70,2,2,1,5,2,1,9,4,6,TX
60858,53,2,1,1,1,2,2,4,4,5,FL
60859,53,1,1,5,5,1,1,5,3,2,CA
60860,51,1,1,5,2,3,1,7,2,2,ID
60861,80,1,1,5,1,2,2,7,4,9,AZ
60862,50,2,5,5,5,2,0,9,3,9,MA
60863,57,1,1,5,2,3,2,4,2,6,MN
60864,41,1,1,3,1,2,2,9,3,5,MN
60865,37,1,1,5,1,2,2,1,3,6,NC
60866,76,1,5,1,2,2,0,9,2,3,MA
60867,80,2,1,1,2,1,2,2,2,9,SD
60868,63,1,1,5,2,2,1,2,2,5,CT
60869,80,2,1,5,1,2,2,9,3,4,CA
60870,40,2,5,1,5,2,1,2,4,2,CA
60871,53,2,1,5,2,3,0,9,2,6,WA
60872,37,1,5,5,5,3,1,4,4,3,TX
60873,63,2,1,2,2,1,0,3,2,6,VA
60874,69,1,5,5,5,3,0,9,3,2,PA
60875,29,2,1,5,2,1,1,9,2,3,WI
60876,55,1,1,5,5,2,0,9,3,3,MN
60877,74,2,1,1,2,3,1,3,2,4,MN
60878,63,2,1,3,5,3,1,7,4,3,WI
60879,65,2,1,4,9,2,1,2,2,9,MI
60880,26,1,1,5,1,2,2,7,4,7,MD
60881,63,2,1,1,1,2,2,7,4,6,KS
60882,39,1,1,1,2,3,3,5,1,4,NC
60883,56,1,1,1,5,2,1,1,3,9,NJ
60884,28,2,1,3,1,2,2,4,3,4,CO
60885,50,2,1,5,5,3,0,9,4,2,UT
60886,45,1,5,5,5,3,1,7,3,4,CA
60887,35,1,5,3,2,1,0,3,1,9,MD
60888,73,2,1,5,1,2,2,4,4,4,KS
60889,37,2,1,9,2,1,0,9,1,9,DE
60890,53,2,5,4,2,1,0,0,1,5,NM
60891,27,2,6,5,5,3,1,0,4,2,AZ
60892,45,1,1,3,1,3,2,5,4,7,IA
60893,45,2,2,3,5,3,0,9,4,1,NC
60894,40,2,1,5,5,3,0,5,3,4,NC
60895,32,1,3,5,5,2,1,0,3,9,CA
60896,58,1,6,3,2,3,2,1,2,7,OR
60897,70,1,2,2,5,1,1,4,3,4,FL
60898,78,1,5,5,2,1,1,3,2,5,FL
60899,71,2,1,9,1,3,0,3,4,6,FL
60900,58,2,1,5,2,3,1,7,2,4,UT
60901,62,2,1,1,4,2,1,0,2,5,OH
60902,27,1,1,5,1,2,2,3,3,6,MN
60903,23,1,5,5,2,1,0,0,1,9,TX
60904,41,2,1,5,5,2,1,4,4,2,IL
60905,57,1,4,5,2,2,3,0,2,3,MO
60906,45,2,1,4,2,3,2,4,2,5,IL
60907,57,1,1,4,2,2,2,9,1,9,TX
60908,26,1,1,5,1,1,2,7,4,4,LA
60909,66,1,1,5,5,2,0,3,3,9,IL
60910,63,2,1,5,5,3,1,0,4,2,FL
60911,65,1,5,2,2,3,1,4,2,4,TX
60912,63,2,1,5,5,3,1,2,4,1,DE
60913,34,2,1,4,5,2,1,4,3,4,ID
60914,60,1,2,5,2,1,1,2,2,2,OH
60915,50,2,1,5,5,3,0,9,4,9,IL
60916,45,2,1,5,1,3,2,7,4,6,VA
60917,34,1,2,3,5,2,1,1,3,3,TX
60918,0,2,2,1,5,3,1,7,4,4,MS
60919,41,1,5,1,5,3,1,7,4,2,TX
60920,62,1,1,3,1,3,2,3,4,6,IN
60921,46,2,1,2,1,3,2,5,4,6,MA
60922,43,1,1,5,5,3,1,1,3,4,MO
60923,80,2,2,5,5,2,1,5,4,2,CA
60924,35,2,2,4,5,2,0,9,3,3,FL
60925,71,1,1,5,2,1,0,9,1,9,AR
60926,31,1,6,1,2,3,1,3,2,4,OH
60927,30,2,1,3,1,2,0,3,3,6,TN
60928,38,1,6,3,5,2,1,5,3,2,CT
60929,67,1,2,2,5,2,1,4,4,9,LA
60930,60,2,2,4,5,3,1,3,3,9,TX
60931,27,1,5,5,5,1,0,9,3,3,FL
60932,67,2,1,5,1,3,2,1,4,7,NV
60933,34,1,1,5,5,3,1,4,4,2,AL
60934,34,1,1,5,2,2,3,5,2,5,NY
60935,0,1,9,2,1,3,2,3,3,6,LA
60936,46,2,1,4,2,2,2,9,2,6,WI
60937,43,1,1,5,2,2,1,7,2,3,CA
60938,74,1,5,1,1,3,0,9,4,7,CO
60939,51,2,1,5,5,1,1,1,4,4,UT
60940,51,1,1,4,1,2,2,2,4,9,IN
60941,66,1,1,4,1,2,2,2,4,6,NY
60942,70,2,1,1,5,3,1,7,4,4,NJ
60943,70,1,1,5,1,2,2,4,3,5,WA
60944,0,0,1,1,9,1,0,1,1,9,NM
60945,66,2,1,1,1,2,2,2,4,2,VA
60946,32,2,1,5,5,3,1,7,4,2,CA
60947,54,2,5,5,5,1,1,3,4,4,CA
60948,23,1,1,5,4,1,2,9,1,4,VT
60949,41,2,2,4,5,1,1,2,4,9,NC
60950,30,2,1,4,2,1,0,9,2,9,TN
60951,43,1,5,5,5,3,1,2,3,3,IN
60952,41,2,1,1,1,2,2,9,4,7,NC
60953,78,2,2,5,5,3,1,5,4,3,CA
60954,55,1,6,2,2,3,2,4,2,6,AR
60955,80,2,1,2,1,3,2,5,4,4,NC
60956,58,1,1,1,2,3,2,4,2,4,AZ
60957,50,1,1,5,2,2,0,9,2,6,ID
60958,33,1,1,5,2,3,3,7,1,1,TN
60959,24,2,5,5,1,2,2,9,4,9,IL
60960,80,1,1,5,1,3,2,7,4,6,IN
60961,0,1,1,5,2,3,2,7,2,6,FL
60962,48,2,1,3,5,3,1,5,4,3,WI
60963,63,2,1,5,4,2,1,1,2,1,WY
60964,36,2,1,5,5,2,1,3,4,2,CT
60965,0,1,3,4,2,1,0,1,1,4,NJ
60966,50,2,1,4,1,2,2,2,3,6,WI
60967,62,2,1,3,1,2,2,5,4,6,KY
60968,80,1,1,3,1,2,1,9,3,6,KY
60969,66,1,1,5,1,3,2,2,3,5,TX
60970,43,1,1,5,5,3,1,7,4,1,CO
60971,0,1,1,5,5,3,1,4,4,2,OR
60972,39,2,1,5,5,2,1,3,4,2,TN
60973,71,2,1,5,5,3,1,5,3,2,FL
60974,64,2,1,5,1,3,2,1,4,6,CA
60975,52,1,1,1,1,2,2,3,4,6,KY
60976,36,2,1,5,2,1,1,6,1,4,ME
60977,51,1,1,2,2,3,0,9,2,7,WA
60978,56,2,1,5,1,1,2,7,4,9,MI
60979,65,1,5,4,2,2,0,1,1,4,TX
60980,21,1,1,5,1,1,0,9,4,5,NE
60981,41,2,1,5,5,3,1,7,4,3,WY
60982,37,1,5,5,4,2,1,2,1,2,IN
60983,72,2,1,3,5,2,1,7,4,2,CA
60984,42,2,1,5,2,2,2,0,2,5,NJ
60985,79,1,1,5,5,2,1,3,3,4,NY
60986,32,1,1,5,1,3,1,7,3,5,PA
60987,43,2,1,4,1,2,2,1,4,7,CA
60988,23,2,1,5,5,3,1,4,4,1,ID
60989,36,1,2,4,5,2,1,1,4,4,CA
60990,60,1,6,2,2,2,2,4,1,4,CA
60991,29,1,1,4,1,2,2,2,3,5,NC
60992,66,1,5,5,2,1,0,0,2,9,TX
60993,78,1,1,2,1,3,2,5,4,4,LA
60994,70,1,1,3,1,2,2,9,3,3,FL
60995,80,1,1,5,2,2,0,9,1,3,TN
60996,33,1,1,5,1,1,2,4,4,6,PA
60997,27,1,1,5,5,3,1,7,3,2,OH
60998,61,2,1,2,2,3,2,5,2,5,IN
60999,35,1,1,5,2,3,1,1,2,5,TN
61000,41,2,1,1,1,2,2,5,4,9,NC
61001,30,1,1,5,4,2,1,7,2,3,CO
61002,72,2,1,1,5,1,1,9,4,3,OH
61003,33,2,1,5,1,2,2,2,3,4,OH
61004,35,2,1,4,1,3,2,5,4,6,MD
61005,33,1,5,3,1,2,2,2,4,6,FL
61006,74,1,1,4,5,3,1,3,4,6,VA
61007,38,2,1,5,2,2,1,1,2,3,KY
61008,80,2,1,5,2,2,2,7,2,6,TX
61009,46,2,1,5,5,2,1,1,4,9,PA
