responseID,VCF0101,VCF0104,VCF0105a,VCF0110,VCF0114,VCF0127,VCF0128,VCF0130,VCF0140,VCF0143,VCF0146,VCF0147,VCF0901b,VCF0302,VCF0310,VCF0733,VCF0849,VCF0705,VCF0305
60271,62,1,1,3,4,1,4,2,5,1,1,1,IN,1,3,5,5,2,4
60272,38,2,1,2,1,2,4,4,3,1,1,3,MI,1,1,1,5,0,4
60273,71,2,1,3,4,2,1,4,5,1,9,1,MI,1,3,4,5,2,4
60274,80,1,1,3,3,2,1,5,5,5,1,5,GA,1,2,1,5,2,4
60275,61,2,1,4,5,2,3,4,6,1,9,1,NY,5,3,7,1,1,3
60276,65,1,1,4,4,2,4,2,6,1,2,1,TX,1,3,7,5,2,4
60277,30,1,1,3,1,2,4,5,5,1,9,2,IL,2,1,1,5,0,1
60278,38,2,6,4,1,2,4,2,6,5,9,3,NC,1,3,3,5,3,4
60279,80,2,1,1,0,2,2,5,2,1,2,5,CT,2,3,9,6,0,2
60280,80,1,1,4,4,2,4,5,6,1,9,1,PA,5,3,7,1,1,3
60281,0,2,1,3,0,2,2,1,5,1,9,1,NC,1,3,1,5,2,3
60282,65,2,1,3,3,1,1,5,5,1,1,3,NY,2,1,9,5,2,2
60283,48,1,1,4,3,2,4,5,6,1,9,1,NH,5,3,7,1,1,3
60284,38,2,1,4,4,2,4,5,6,1,1,1,IN,5,2,4,1,1,4
60285,0,1,1,4,5,2,4,5,6,1,1,1,NY,2,3,4,5,1,2
60286,67,2,1,4,4,2,1,5,6,1,1,1,MN,5,2,6,1,1,3
60287,80,2,2,3,3,2,2,1,5,1,1,5,TN,2,2,1,5,1,2
60288,33,2,1,3,3,2,4,5,5,1,9,1,CA,4,3,1,1,0,2
60289,76,2,1,2,3,2,1,1,3,1,9,1,IN,1,3,4,5,2,4
60290,43,2,2,3,1,2,4,1,5,1,2,2,MI,5,3,9,5,0,4
60291,32,2,2,4,1,1,4,5,6,1,9,2,MA,5,3,1,1,1,4
60292,41,2,1,3,3,2,2,5,5,1,9,1,NC,1,3,2,5,0,3
60293,80,1,1,2,4,2,2,2,3,1,1,1,NY,4,3,3,5,2,2
60294,45,2,2,4,3,2,1,2,6,5,9,3,TX,5,2,3,1,1,4
60295,56,2,1,4,4,1,4,5,6,1,1,1,NJ,5,3,7,1,1,4
60296,68,1,1,2,2,2,4,2,3,1,2,1,MD,2,3,9,5,2,2
60297,73,1,1,4,4,2,4,5,6,1,1,1,WA,1,3,7,5,1,3
60298,69,2,1,4,2,2,1,5,6,1,1,3,AZ,2,3,7,1,1,1
60299,73,2,1,2,3,2,4,5,3,1,9,1,VT,5,2,1,1,1,4
60300,43,1,1,4,1,1,4,4,6,1,9,3,FL,1,3,2,5,2,4
60301,48,1,5,1,1,2,4,2,2,5,1,1,TX,2,1,9,5,0,1
60302,62,2,4,3,5,2,2,4,5,5,9,3,AZ,2,3,5,1,2,1
60303,41,1,1,4,5,2,1,2,6,1,1,1,MN,5,2,2,1,1,3
60304,20,1,5,2,2,1,4,2,3,5,2,1,CA,5,2,7,1,0,4
60305,63,2,1,4,1,2,1,5,6,1,9,5,MN,1,2,3,5,2,4
60306,34,2,1,4,3,2,2,5,6,1,9,1,KS,5,1,9,1,1,3
60307,80,2,3,2,2,2,4,9,3,5,1,1,CA,5,2,9,6,0,3
60308,76,1,1,4,2,2,1,5,6,1,9,5,CA,1,2,0,5,2,4
60309,44,1,1,4,4,2,1,5,6,1,9,3,NC,1,2,0,5,2,4
60310,51,2,6,4,3,2,4,4,6,5,2,2,OH,2,3,9,1,0,2
60311,69,2,1,3,2,2,2,5,5,1,9,2,FL,5,3,3,1,1,4
60312,27,1,1,3,3,2,1,1,5,1,9,7,PA,1,2,7,5,2,4
60313,48,2,1,3,3,1,1,1,5,1,1,1,IL,1,1,7,5,0,4
60314,74,2,1,3,1,2,4,5,5,5,2,5,CO,2,3,2,1,1,2
60315,72,2,1,3,4,2,4,5,4,1,9,1,SC,2,3,2,5,1,1
60316,60,2,1,3,3,2,1,5,5,1,1,1,NM,1,2,3,5,2,4
60317,32,1,1,4,4,2,4,5,6,1,9,1,CO,5,3,5,1,1,4
60318,70,2,1,3,1,1,2,4,5,1,9,1,CA,1,3,1,5,3,4
60319,50,1,1,4,4,1,1,3,6,1,1,1,CO,2,2,5,5,2,2
60320,59,1,1,2,3,2,2,5,3,1,1,2,PA,5,2,1,5,1,4
60321,52,1,1,4,5,2,4,5,6,1,1,2,CA,2,2,7,5,1,1
60322,67,2,1,4,5,2,1,5,6,1,9,1,IL,1,3,9,5,2,3
60323,60,2,1,4,4,1,2,5,6,1,1,7,NJ,2,3,7,5,2,2
60324,24,1,1,4,5,2,4,5,6,1,9,7,OH,5,1,2,1,1,3
60325,31,1,5,2,3,1,4,5,3,5,9,7,CA,1,2,3,1,0,4
60326,39,1,1,2,3,2,1,1,3,1,9,1,IN,1,3,3,5,2,4
60327,73,1,3,2,2,2,4,5,3,5,1,1,CA,2,2,1,1,1,2
60328,43,2,6,3,2,2,4,1,4,1,1,2,OH,5,2,2,5,0,4
60329,28,1,1,4,4,2,4,5,6,1,9,2,OK,1,3,2,5,1,3
60330,70,1,1,4,4,1,1,2,6,1,1,1,MA,2,3,7,1,1,2
60331,72,1,1,3,2,2,4,5,4,1,1,1,TX,5,2,7,1,1,4
60332,59,1,5,4,4,2,2,5,6,5,9,1,TX,5,2,1,1,1,3
60333,35,1,1,2,2,2,4,5,3,1,9,2,FL,2,2,9,5,0,1
60334,26,2,1,2,2,2,4,1,3,1,1,1,AL,1,1,1,5,2,4
60335,80,2,1,2,1,1,2,1,3,1,9,5,KS,5,3,5,5,1,4
60336,76,2,1,4,1,2,4,5,6,1,9,1,MD,2,3,7,1,1,2
60337,31,1,1,3,1,2,1,5,5,1,9,2,MI,2,2,3,1,1,2
60338,24,1,5,4,3,2,4,5,6,1,2,2,MT,2,2,7,1,3,1
60339,53,1,1,4,3,2,1,1,6,1,9,1,MD,5,3,1,1,1,4
60340,55,2,2,4,3,2,1,5,6,1,9,2,IL,5,3,2,1,1,4
60341,39,2,3,4,4,2,4,5,6,5,2,3,NY,5,3,3,1,1,4
60342,32,1,4,4,4,2,2,2,6,5,9,1,IL,5,2,0,1,1,3
60343,80,2,1,3,1,2,2,1,5,1,9,5,MN,2,1,9,5,2,2
60344,45,1,5,3,3,2,2,4,4,1,9,1,TX,5,1,9,5,0,3
60345,40,1,1,2,2,2,4,4,3,1,1,1,WV,1,2,3,5,2,4
60346,64,1,1,4,1,2,4,5,6,1,2,3,OH,4,3,9,6,0,1
60347,40,2,1,4,4,2,1,5,6,1,9,1,MA,5,3,7,1,1,4
60348,52,1,1,4,5,2,3,5,6,5,9,1,CA,5,3,4,1,1,4
60349,67,2,1,3,4,2,2,5,4,1,1,1,AZ,5,3,1,1,1,4
60350,72,1,1,4,3,2,1,5,6,1,9,1,AZ,5,3,7,1,1,4
60351,0,1,1,4,3,2,1,1,6,1,9,1,AL,1,2,6,5,2,4
60352,79,1,1,1,1,2,1,5,2,1,9,5,OH,1,3,2,1,2,4
60353,67,2,1,4,3,2,2,1,6,1,1,1,PA,5,3,4,1,1,4
60354,24,1,5,3,3,2,4,5,5,5,9,7,FL,2,3,2,1,1,2
60355,43,2,4,3,1,2,4,5,5,1,2,2,NJ,5,1,1,1,1,3
60356,52,2,1,4,3,1,1,5,6,1,1,7,FL,5,3,7,5,1,3
60357,0,2,1,2,3,2,1,9,3,1,9,3,PA,1,3,7,5,2,4
60358,62,1,5,1,2,2,2,1,2,5,9,1,CA,5,3,9,1,1,4
60359,50,1,3,3,4,1,1,1,5,5,9,1,IL,1,1,2,5,2,3
60360,28,1,1,3,3,2,1,3,5,1,9,4,OH,2,2,2,1,2,1
60361,62,1,1,4,1,2,1,4,6,1,9,3,FL,1,3,1,5,2,4
60362,73,2,1,2,1,2,1,2,3,1,2,5,GA,1,3,7,5,2,4
60363,33,1,1,3,4,2,4,5,5,1,1,1,SC,1,2,6,5,0,4
60364,42,2,1,4,4,1,4,5,6,1,9,1,MI,5,3,1,1,1,4
60365,36,1,1,4,3,2,4,3,6,1,1,1,NH,2,2,2,1,1,2
60366,41,2,5,1,3,2,1,5,2,5,1,1,TX,5,1,2,5,0,3
60367,51,2,2,3,1,2,1,4,5,1,2,2,CA,5,3,9,1,1,4
60368,30,2,1,4,1,2,1,4,6,1,9,1,PA,2,1,9,5,2,2
60369,0,2,2,4,2,2,1,2,6,1,9,2,CT,5,3,6,5,1,4
60370,48,1,1,4,4,2,1,2,6,1,9,2,ID,1,1,9,5,0,3
60371,66,2,4,3,4,1,1,2,5,1,1,1,ID,2,1,9,5,2,2
60372,80,2,5,1,1,2,2,1,2,5,9,5,TX,5,1,1,5,1,4
60373,49,2,1,3,3,2,2,2,5,1,9,1,MT,4,2,1,5,2,1
60374,30,2,1,4,4,2,1,5,6,1,1,1,AR,2,2,7,5,2,2
60375,70,2,3,4,3,2,1,1,6,5,1,1,WI,5,3,7,1,1,4
60376,65,1,1,4,1,2,1,1,6,1,2,7,TX,5,3,7,1,1,4
60377,57,2,1,4,4,2,1,3,6,1,1,3,IN,5,3,2,5,1,4
60378,71,2,1,3,1,2,2,4,5,1,2,3,IN,5,3,1,1,1,4
60379,31,2,6,4,4,1,1,5,6,1,2,2,TX,2,3,9,1,0,2
60380,40,2,5,4,3,1,2,5,6,1,1,7,FL,2,3,7,1,1,2
60381,66,1,1,4,2,2,1,4,6,1,1,1,PA,1,3,5,5,2,4
60382,45,2,2,2,1,2,1,5,3,1,2,2,NY,5,2,9,5,1,3
60383,68,2,1,4,2,1,1,4,6,1,1,2,TN,1,3,5,5,2,4
60384,76,2,2,4,1,2,1,1,6,1,1,5,SC,5,3,7,6,1,4
60385,80,2,1,3,2,2,1,2,5,1,1,1,AR,1,3,9,5,0,3
60386,34,2,1,4,3,2,4,2,6,1,1,1,CA,4,3,9,5,0,2
60387,44,2,1,3,1,2,1,3,4,1,9,4,AL,1,2,9,5,2,4
60388,70,1,1,3,2,2,2,2,5,1,9,1,ID,1,3,3,5,1,3
60389,0,2,6,0,3,2,2,4,9,1,9,5,NY,5,1,9,1,1,3
60390,71,1,1,2,1,2,1,1,3,1,9,5,KS,1,2,2,5,2,4
60391,37,2,2,3,3,2,1,3,5,1,1,7,FL,2,2,9,1,1,2
60392,31,1,1,4,3,1,1,3,6,1,9,3,VA,1,2,9,5,2,3
60393,61,2,5,3,3,2,1,1,5,1,9,1,TX,2,3,9,5,2,1
60394,43,1,1,2,2,2,4,3,3,1,9,1,NC,2,3,5,5,2,2
60395,53,2,1,3,3,2,1,5,5,1,2,1,TX,2,3,6,5,1,1
60396,73,2,1,2,2,2,2,2,3,1,9,5,OH,5,2,3,1,2,3
60397,38,2,1,4,3,2,1,2,6,1,1,1,ID,1,3,7,5,2,4
60398,73,2,1,3,1,2,4,5,5,1,1,1,VA,2,2,7,1,1,2
60399,31,2,1,2,3,2,1,5,3,1,9,7,ME,2,1,9,5,0,1
60400,69,2,1,4,3,2,1,5,6,1,1,1,KS,2,3,2,5,2,2
60401,0,2,1,4,3,1,1,2,6,1,1,2,ID,2,2,1,5,1,1
60402,45,2,1,3,4,2,2,5,5,1,9,1,WA,5,2,0,5,1,3
60403,41,2,2,3,2,2,4,5,5,1,2,2,DC,2,3,7,1,1,1
60404,66,1,1,3,1,2,1,2,5,1,2,2,MD,1,3,6,5,2,4
60405,41,1,1,3,1,2,1,5,5,1,9,3,CA,2,3,2,1,0,2
60406,62,2,1,3,1,2,2,5,5,1,9,1,PA,5,3,2,5,1,3
60407,31,1,6,4,1,1,4,4,6,5,2,2,MA,4,3,7,5,0,2
60408,80,2,1,3,5,2,1,5,4,1,1,5,TX,1,3,3,5,2,4
60409,46,2,1,3,3,2,2,4,4,1,1,1,WI,1,3,5,5,2,4
60410,70,1,1,4,3,2,4,1,6,1,9,5,UT,1,3,3,5,2,4
60411,21,2,5,1,3,2,2,3,2,5,2,2,CA,5,2,3,5,0,3
60412,77,2,1,4,4,2,1,4,6,1,1,1,FL,1,3,4,5,0,4
60413,66,1,4,3,2,2,4,1,5,1,9,1,FL,2,3,6,5,2,2
60414,33,2,1,3,1,2,1,1,5,1,1,2,OH,5,1,1,1,3,3
60415,46,1,1,4,1,2,1,5,6,1,2,2,MI,5,3,7,1,1,4
60416,36,2,2,2,1,2,1,5,3,1,2,2,KS,4,1,9,5,0,1
60417,68,2,3,2,2,2,4,4,3,5,9,1,FL,2,2,3,1,0,1
60418,71,2,2,4,1,2,4,9,6,1,9,2,CA,1,3,0,6,0,3
60419,37,1,1,3,4,2,4,1,5,1,1,1,UT,1,2,5,5,2,4
60420,30,1,2,4,4,2,1,3,6,1,9,2,TX,2,3,7,5,2,2
60421,79,1,1,4,3,2,4,5,6,1,1,1,NH,2,3,5,1,1,1
60422,78,1,6,4,4,2,1,3,6,1,1,1,IL,2,3,7,1,1,2
60423,47,1,3,4,5,2,1,5,6,5,9,1,NJ,2,2,3,5,1,1
60424,72,2,1,2,4,2,1,5,3,1,9,1,WA,5,3,0,1,1,4
60425,71,2,1,2,3,2,2,5,3,1,1,1,NY,5,3,7,1,1,4
60426,36,1,1,4,4,2,1,5,6,1,1,1,GA,2,2,1,5,2,2
60427,35,1,1,4,5,2,1,5,6,1,1,1,CO,2,2,7,5,1,2
60428,56,2,5,2,4,2,2,2,3,5,9,1,CA,5,2,1,5,1,3
60429,64,1,1,1,2,1,1,5,2,1,9,3,OH,2,3,5,5,3,2
60430,41,1,1,2,2,2,4,5,3,5,2,2,OK,2,1,6,1,0,1
60431,50,1,1,3,4,1,4,5,5,1,1,1,GA,2,3,7,1,1,1
60432,77,2,1,3,1,2,4,1,5,1,1,1,NM,1,3,9,5,0,4
60433,0,2,6,3,4,2,1,5,5,5,9,1,MD,1,3,4,5,2,3
60434,31,2,1,3,4,2,4,5,5,1,9,1,WV,1,2,3,5,2,4
60435,61,1,1,4,2,2,4,5,6,1,1,3,IA,2,3,5,1,1,2
60436,62,2,1,4,4,2,1,5,6,1,1,1,OR,5,3,7,1,1,4
60437,57,1,1,1,4,2,1,5,2,1,1,1,AZ,1,1,7,5,2,4
60438,63,1,1,4,1,2,4,5,6,1,2,3,TX,2,2,2,1,1,2
60439,75,1,1,1,1,1,1,5,2,1,9,3,KS,5,2,1,1,1,3
60440,52,2,1,2,3,1,2,5,3,1,1,1,KY,1,3,6,5,0,3
60441,64,2,6,4,4,2,1,1,6,1,9,1,TN,2,3,7,1,1,2
60442,41,1,5,3,4,2,1,3,5,1,1,1,AZ,2,2,4,5,2,2
60443,51,1,1,3,3,2,1,3,4,1,2,1,TN,1,3,3,5,2,4
60444,45,1,1,2,3,2,4,5,3,1,2,1,MT,1,3,2,5,2,4
60445,68,2,5,3,1,2,2,5,5,1,9,1,CO,5,3,7,5,1,4
60446,73,1,1,4,3,2,1,4,6,1,9,5,PA,1,2,3,5,2,4
60447,65,1,1,4,3,2,4,3,6,1,9,1,FL,1,2,0,5,2,3
60448,52,1,1,4,3,2,1,1,6,1,9,1,NC,1,3,9,5,0,4
60449,64,1,5,3,1,2,4,5,5,5,9,1,CA,1,3,2,6,2,4
60450,71,1,1,3,3,2,4,5,5,5,9,3,GA,1,3,7,5,2,4
60451,38,2,4,4,3,1,4,3,6,1,2,1,OK,1,3,3,5,2,3
60452,24,2,1,2,1,2,1,2,3,1,2,2,TX,2,2,1,1,1,1
60453,66,2,2,3,4,2,2,5,5,1,1,1,OH,1,3,9,5,0,4
60454,50,2,2,2,1,2,1,4,3,1,9,3,AR,5,3,9,1,0,4
60455,49,1,1,4,1,2,1,5,6,1,1,2,TX,2,3,7,1,1,2
60456,40,2,3,4,5,2,4,4,6,5,1,1,AZ,2,2,2,1,1,2
60457,73,1,1,3,3,2,1,5,4,1,1,1,IA,1,3,2,5,2,4
60458,65,1,1,2,2,2,4,5,3,1,9,3,KS,2,1,9,1,0,1
60459,34,2,1,0,3,2,1,2,9,1,1,1,TN,2,2,3,5,0,2
60460,53,2,1,4,5,2,2,5,6,5,9,1,CA,5,3,6,1,1,3
60461,39,2,1,4,4,2,1,2,6,1,9,1,WI,5,1,3,1,1,4
60462,71,1,1,2,2,2,4,5,3,5,1,1,ND,2,2,2,1,1,1
60463,33,2,5,3,3,2,2,1,5,5,9,1,TX,2,2,1,5,0,1
60464,34,1,1,4,5,2,4,5,6,1,1,1,GA,5,2,7,1,1,4
60465,59,2,1,4,3,2,1,4,6,5,2,3,TX,1,1,5,5,2,4
60466,72,2,1,1,2,2,1,5,2,1,9,1,GA,5,3,2,5,2,3
60467,52,2,1,2,3,2,2,4,3,1,1,1,NY,5,2,9,1,1,3
60468,53,1,1,4,3,2,2,5,6,1,2,1,SC,1,3,6,5,0,4
60469,35,1,1,4,4,2,4,4,6,1,9,1,CA,1,2,1,5,1,3
60470,68,2,1,4,3,2,1,2,6,1,9,3,NM,1,3,3,5,2,4
60471,54,1,3,4,4,2,4,5,6,5,1,3,MA,1,3,1,1,2,4
60472,74,2,1,2,1,2,2,5,3,1,9,3,MI,5,2,9,5,1,4
60473,67,2,1,3,1,2,2,1,5,5,1,7,MA,1,3,6,5,2,4
60474,46,1,1,3,4,1,2,2,5,1,1,1,MN,1,2,1,5,2,3
60475,57,1,1,4,2,2,2,5,6,1,9,3,MA,1,3,7,5,2,4
60476,34,2,2,2,1,2,4,3,3,1,9,2,MD,5,2,9,5,0,4
60477,56,2,1,2,3,2,4,5,3,5,1,1,CA,2,3,1,1,1,2
60478,77,2,1,3,1,2,2,5,5,1,9,3,FL,5,3,4,1,1,4
60479,43,1,5,3,2,2,1,2,5,1,1,3,MI,1,2,1,5,2,3
60480,66,2,1,3,3,2,1,5,5,1,9,5,AR,5,1,1,1,1,4
60481,0,1,1,4,1,2,1,4,6,1,2,2,NY,9,1,9,5,0,1
60482,60,1,1,3,4,2,1,5,5,1,9,1,TX,1,3,7,5,0,4
60483,39,1,1,4,4,2,2,3,6,1,9,1,CT,1,3,4,5,2,4
60484,39,2,1,4,4,1,1,2,6,1,1,1,MO,2,1,3,5,2,2
60485,0,2,1,2,0,2,2,4,3,1,1,1,MD,2,2,3,5,2,2
60486,53,2,2,3,1,2,1,4,4,1,2,3,IL,5,2,4,1,0,4
60487,71,2,1,4,4,1,3,2,6,1,9,1,NY,5,3,7,1,1,4
60488,76,2,1,4,1,2,4,5,6,1,9,1,CA,1,3,2,5,2,4
60489,80,1,1,1,3,2,2,5,2,1,1,1,KY,1,2,2,5,0,3
60490,76,2,1,3,1,2,1,1,5,1,1,5,VA,2,3,3,5,2,1
60491,0,1,1,4,3,2,1,1,6,1,1,1,LA,1,3,4,5,2,4
60492,49,1,4,4,3,2,4,5,6,1,1,3,OK,2,3,6,5,2,2
60493,37,1,5,4,4,2,2,4,6,1,1,1,NY,2,2,5,5,0,2
60494,80,2,1,3,2,2,2,1,5,1,9,5,TN,2,3,2,5,2,2
60495,72,2,1,2,4,2,1,4,3,1,1,1,FL,5,3,7,1,1,4
60496,51,1,1,2,1,2,4,1,3,1,9,2,TN,1,3,4,5,2,4
60497,70,1,1,4,3,2,1,2,6,1,1,1,FL,2,3,7,1,1,2
60498,45,2,2,3,2,2,4,5,5,1,9,3,NC,5,3,4,1,1,4
60499,31,2,1,4,4,2,4,5,6,1,2,1,PA,4,3,5,1,1,2
60500,72,1,1,4,3,2,1,2,6,1,9,1,IL,2,3,7,1,1,2
60501,71,1,1,4,0,2,2,1,6,1,1,1,ID,2,3,7,5,2,2
60502,67,1,6,3,4,2,4,1,5,1,1,1,CO,1,3,4,5,2,4
60503,36,2,1,4,3,2,1,1,6,1,9,1,NJ,2,2,3,5,3,1
60504,58,1,1,4,4,1,2,4,6,1,9,1,NJ,2,3,7,5,2,2
60505,64,1,1,3,3,2,1,5,5,1,9,1,IN,1,2,7,5,2,3
60506,34,1,5,2,1,2,2,4,3,1,2,3,TX,2,2,2,5,0,1
60507,36,2,6,4,4,1,4,5,6,1,9,1,CA,5,3,7,1,1,4
60508,44,1,5,2,4,1,1,3,3,5,9,1,NY,5,2,5,5,1,3
60509,54,2,1,4,5,2,2,3,6,1,9,1,IA,2,2,4,5,2,2
60510,28,1,1,4,4,1,4,5,6,1,2,7,CA,5,2,4,1,1,3
60511,0,1,9,2,3,2,4,5,3,1,1,3,FL,1,2,4,5,2,4
60512,77,2,1,3,0,2,2,5,5,5,9,4,CA,1,3,7,5,2,4
60513,70,1,1,4,3,2,4,5,6,1,1,1,MA,2,3,7,5,2,2
60514,28,2,1,1,1,2,4,1,2,1,2,3,IL,1,2,9,1,0,3
60515,30,2,5,4,4,2,4,5,6,5,9,2,DC,2,2,6,1,1,2
60516,37,1,1,3,3,2,4,5,5,1,9,2,FL,5,3,2,1,1,4
60517,45,2,1,2,3,1,2,5,3,1,9,1,CA,1,2,5,5,2,4
60518,68,1,1,4,4,1,4,5,6,1,9,1,CA,5,3,7,1,1,4
60519,80,2,1,3,3,2,4,5,5,1,1,1,PA,1,1,9,5,0,3
60520,41,2,3,2,3,2,4,5,3,5,1,1,NY,1,3,2,5,2,3
60521,32,2,1,4,5,1,1,1,6,1,1,1,NY,5,3,7,1,1,4
60522,24,1,1,4,3,2,1,5,6,1,9,1,PA,4,3,0,1,0,2
60523,0,2,1,4,4,2,4,5,6,1,9,1,WA,5,3,5,1,1,4
60524,42,1,2,1,3,1,1,5,2,1,9,3,NJ,5,2,9,1,1,4
60525,26,2,1,4,3,2,4,4,6,1,1,7,MI,1,1,3,5,0,3
60526,50,1,1,4,4,1,4,5,6,1,9,1,NC,5,3,7,1,1,4
60527,46,1,1,4,4,1,4,4,6,1,1,1,MI,2,3,2,1,1,1
60528,52,1,2,3,2,2,1,5,5,1,2,1,CA,5,2,0,5,1,3
60529,35,2,1,3,1,2,1,1,5,1,2,2,TN,1,1,9,5,2,4
60530,76,1,1,3,4,1,1,4,5,1,9,1,SC,5,3,7,5,1,3
60531,63,2,1,3,4,2,4,5,5,1,1,3,MD,5,3,5,1,1,4
60532,39,1,5,4,4,2,1,1,6,1,1,1,TN,2,1,3,1,1,1
60533,28,1,3,4,4,1,4,3,6,5,1,1,IL,1,3,6,5,2,3
60534,66,1,1,3,3,2,1,5,5,1,9,1,KY,2,3,3,1,2,1
60535,45,2,1,4,3,1,1,2,6,1,1,3,MO,2,3,2,1,1,2
60536,69,1,1,4,3,2,1,1,6,1,9,1,MA,5,3,4,1,1,4
60537,59,1,1,1,3,1,1,4,2,1,1,1,MD,1,3,7,5,0,4
60538,79,1,1,3,4,2,1,5,5,1,9,1,TX,2,3,2,5,1,1
60539,80,2,1,3,2,2,4,5,5,1,9,1,OH,1,2,1,5,2,4
60540,38,1,1,4,4,2,4,5,6,1,9,1,VA,2,1,2,1,1,1
60541,74,2,1,0,3,2,1,2,9,1,1,1,MI,2,2,7,1,1,2
60542,54,2,2,3,4,2,1,3,5,1,2,3,NC,2,1,7,5,1,2
60543,45,2,1,4,1,2,4,5,6,1,9,3,KY,2,2,7,1,1,1
60544,42,2,1,3,3,2,4,5,5,1,1,1,ID,2,3,2,1,1,1
60545,75,1,1,4,0,2,4,1,6,1,1,1,KS,1,3,1,5,2,4
60546,33,2,1,2,2,2,1,5,3,1,9,1,WA,1,2,5,5,2,3
60547,40,1,5,3,1,2,1,5,5,5,9,7,NY,2,2,9,5,1,2
60548,56,2,1,3,3,2,4,5,5,1,1,3,NJ,1,1,7,5,2,3
60549,44,1,1,3,3,2,4,5,5,1,9,2,CA,4,3,4,1,2,2
60550,80,2,5,2,3,2,2,1,3,5,9,5,TX,5,3,5,1,1,4
60551,25,2,1,3,3,2,4,5,5,1,9,2,MI,5,2,7,1,1,4
60552,26,1,1,2,3,2,2,5,3,1,1,7,LA,1,3,3,5,0,4
60553,75,1,1,4,4,2,4,5,6,1,9,1,NV,5,3,6,1,1,4
60554,68,2,1,2,4,2,1,5,3,1,9,1,NJ,5,3,7,1,1,4
60555,27,1,1,3,2,2,4,4,5,1,9,1,FL,2,3,4,5,0,2
60556,46,2,5,3,3,2,2,5,5,5,9,1,CO,5,1,7,1,1,4
60557,71,1,1,3,2,2,1,4,5,1,9,1,AR,1,3,1,5,2,4
60558,49,2,1,4,5,2,1,5,6,1,2,1,NY,5,3,5,1,1,4
60559,57,1,2,2,0,2,4,5,3,1,9,1,OH,9,1,2,1,0,2
60560,80,2,1,4,3,2,1,1,6,1,9,1,MN,2,3,7,5,1,2
60561,66,2,1,3,3,2,1,1,5,1,1,1,OH,1,3,7,5,2,4
60562,43,2,5,3,4,2,4,4,4,5,9,3,CA,1,1,9,5,2,3
60563,55,2,1,3,3,2,1,5,5,1,9,7,IL,1,3,9,1,2,4
60564,64,1,1,4,3,2,1,2,6,1,9,5,IN,2,1,1,5,0,2
60565,80,1,1,4,3,2,4,5,6,1,9,1,ID,2,3,0,5,1,2
60566,57,2,4,3,2,2,2,5,5,5,9,3,MA,2,3,4,1,1,2
60567,32,2,2,3,3,2,4,1,5,5,9,2,GA,5,2,3,1,1,3
60568,53,1,1,2,3,2,1,5,3,1,1,1,MO,1,2,9,5,2,3
60569,68,2,1,4,3,1,2,1,6,1,9,1,OH,1,2,4,5,2,4
60570,67,2,1,4,3,2,1,5,6,1,1,2,FL,2,3,7,1,1,2
60571,26,2,1,4,3,2,1,5,6,1,1,1,FL,1,2,9,5,0,3
60572,50,2,2,1,1,2,1,2,2,1,2,5,DE,5,3,9,5,1,3
60573,33,2,4,3,1,2,4,4,5,1,2,7,NE,2,2,9,5,0,1
60574,58,2,1,4,3,2,4,5,6,1,9,2,IN,5,3,7,1,2,4
60575,36,2,1,0,4,2,4,5,9,1,9,1,WI,5,3,5,1,1,3
60576,46,2,2,2,5,2,1,5,3,1,9,2,GA,1,2,1,1,0,3
60577,30,2,6,2,2,2,1,4,3,1,2,2,MS,2,2,1,5,0,2
60578,78,1,1,4,0,1,4,5,6,1,1,1,MD,5,3,7,1,1,3
60579,70,2,2,1,1,2,4,5,2,1,9,3,OH,5,2,5,1,1,4
60580,53,2,1,3,4,2,4,1,4,1,9,1,IN,2,2,2,5,2,2
60581,59,2,6,4,5,2,1,3,6,1,9,7,OR,2,3,3,1,1,2
60582,39,1,1,4,3,2,1,5,6,5,9,2,NJ,2,3,7,5,2,2
60583,46,2,6,3,2,1,1,5,5,5,9,2,CA,5,1,7,5,1,3
60584,69,2,1,1,1,2,1,4,2,1,9,5,TX,1,2,2,5,0,3
60585,80,1,1,4,3,1,4,3,6,1,1,1,FL,2,2,9,5,2,1
60586,31,2,1,4,5,2,4,5,6,1,1,7,WA,5,3,7,1,1,3
60587,49,1,1,4,4,2,1,5,6,1,1,1,CA,2,3,5,5,2,2
60588,41,1,1,3,3,2,2,5,5,1,9,1,IL,5,3,7,1,1,4
60589,58,1,2,3,2,2,1,4,5,1,9,2,MS,5,2,9,5,1,4
60590,32,1,5,4,4,2,4,5,6,1,1,7,MA,2,1,2,1,1,2
60591,22,1,5,3,3,2,4,3,5,5,1,2,TX,5,3,3,1,1,3
60592,59,1,1,4,4,2,2,3,6,1,1,1,NC,1,2,0,5,1,3
60593,29,1,1,4,2,1,2,5,6,1,9,2,NY,5,3,3,1,1,3
60594,69,2,1,3,4,2,2,3,5,1,9,1,WA,1,3,7,5,2,4
60595,39,1,1,3,1,2,4,5,5,1,2,2,OK,2,1,2,5,0,1
60596,39,1,1,3,3,2,4,5,5,1,9,1,AL,2,3,7,1,0,1
60597,64,2,1,2,1,2,1,1,3,1,1,5,GA,1,3,3,6,0,4
60598,53,2,1,4,4,2,1,5,6,1,9,1,IL,1,3,7,5,1,3
60599,65,1,1,2,3,2,1,5,3,1,2,1,LA,4,3,7,5,2,2
60600,36,1,5,2,1,2,2,5,3,1,2,2,IA,2,3,2,5,0,1
